Sample Names	MutationType	DBS2	DBS4	DBS6	DBS9	DBS11
Breast-AdenoCA::S.1	AC>CA	0.03613525587269402	0.963864744127306	0.0	0.0	0.0
Breast-AdenoCA::S.1	AC>CG	0.20966869099873728	0.7903313090012627	0.0	0.0	0.0
Breast-AdenoCA::S.1	AC>CT	0.9999999999998409	1.590423985624761e-13	0.0	0.0	0.0
Breast-AdenoCA::S.1	AC>GA	0.021864439369084956	0.978135560630915	0.0	0.0	0.0
Breast-AdenoCA::S.1	AC>GG	0.19802706844820514	0.8019729315517949	0.0	0.0	0.0
Breast-AdenoCA::S.1	AC>GT	0.9999036659456976	9.633405430241582e-05	0.0	0.0	0.0
Breast-AdenoCA::S.1	AC>TA	0.3259717007488638	0.6740282992511363	0.0	0.0	0.0
Breast-AdenoCA::S.1	AC>TG	0.04736275565123789	0.9526372443487621	0.0	0.0	0.0
Breast-AdenoCA::S.1	AC>TT	0.8827205978721483	0.11727940212785169	0.0	0.0	0.0
Breast-AdenoCA::S.1	AT>CA	0.016833536826286827	0.9831664631737131	0.0	0.0	0.0
Breast-AdenoCA::S.1	AT>CC	0.19825387906815922	0.8017461209318407	0.0	0.0	0.0
Breast-AdenoCA::S.1	AT>CG	0.15467359050445104	0.845326409495549	0.0	0.0	0.0
Breast-AdenoCA::S.1	AT>GA	0.17707930317936307	0.8229206968206368	0.0	0.0	0.0
Breast-AdenoCA::S.1	AT>GC	0.12124352331606217	0.8787564766839379	0.0	0.0	0.0
Breast-AdenoCA::S.1	AT>TA	0.04026810739175253	0.9597318926082476	0.0	0.0	0.0
Breast-AdenoCA::S.1	CC>AA	1.0	2.3287386534666523e-17	0.0	0.0	0.0
Breast-AdenoCA::S.1	CC>AG	0.8472948024976605	0.1527051975023394	0.0	0.0	0.0
Breast-AdenoCA::S.1	CC>AT	0.7255225566916634	0.27447744330833646	0.0	0.0	0.0
Breast-AdenoCA::S.1	CC>GA	0.6741752781965379	0.3258247218034622	0.0	0.0	0.0
Breast-AdenoCA::S.1	CC>GG	0.7190491094023785	0.28095089059762157	0.0	0.0	0.0
Breast-AdenoCA::S.1	CC>GT	0.8510996515942115	0.14890034840578842	0.0	0.0	0.0
Breast-AdenoCA::S.1	CC>TA	0.9750365145920452	0.02496348540795481	0.0	0.0	0.0
Breast-AdenoCA::S.1	CC>TG	0.922210433244916	0.077789566755084	0.0	0.0	0.0
Breast-AdenoCA::S.1	CC>TT	0.19825387906815922	0.8017461209318407	0.0	0.0	0.0
Breast-AdenoCA::S.1	CG>AT	0.6220244629621636	0.3779755370378364	0.0	0.0	0.0
Breast-AdenoCA::S.1	CG>GC	0.9677831365279876	0.03221686347201245	0.0	0.0	0.0
Breast-AdenoCA::S.1	CG>GT	0.9999999999999868	1.3171927165136241e-14	0.0	0.0	0.0
Breast-AdenoCA::S.1	CG>TA	0.19825387906815922	0.8017461209318407	0.0	0.0	0.0
Breast-AdenoCA::S.1	CG>TC	0.9999999999999922	7.841892233799932e-15	0.0	0.0	0.0
Breast-AdenoCA::S.1	CG>TT	0.8647118034754736	0.1352881965245264	0.0	0.0	0.0
Breast-AdenoCA::S.1	CT>AA	0.9999999999999947	5.252358259307851e-15	0.0	0.0	0.0
Breast-AdenoCA::S.1	CT>AC	0.19825387906815922	0.8017461209318407	0.0	0.0	0.0
Breast-AdenoCA::S.1	CT>AG	0.40158502108870975	0.5984149789112903	0.0	0.0	0.0
Breast-AdenoCA::S.1	CT>GA	0.011035604763057916	0.988964395236942	0.0	0.0	0.0
Breast-AdenoCA::S.1	CT>GC	0.4352061985920449	0.5647938014079551	0.0	0.0	0.0
Breast-AdenoCA::S.1	CT>GG	0.03867992139885987	0.9613200786011401	0.0	0.0	0.0
Breast-AdenoCA::S.1	CT>TA	0.999999999999995	4.988186334439986e-15	0.0	0.0	0.0
Breast-AdenoCA::S.1	CT>TC	0.9999999999995608	4.391571969695041e-13	0.0	0.0	0.0
Breast-AdenoCA::S.1	CT>TG	0.8401836810738278	0.15981631892617218	0.0	0.0	0.0
Breast-AdenoCA::S.1	GC>AA	0.006386329482046663	0.9936136705179534	0.0	0.0	0.0
Breast-AdenoCA::S.1	GC>AG	0.011794952023273086	0.9882050479767269	0.0	0.0	0.0
Breast-AdenoCA::S.1	GC>AT	0.04104526536916815	0.9589547346308318	0.0	0.0	0.0
Breast-AdenoCA::S.1	GC>CA	0.03564824477626088	0.9643517552237392	0.0	0.0	0.0
Breast-AdenoCA::S.1	GC>CG	0.9658120387243512	0.03418796127564885	0.0	0.0	0.0
Breast-AdenoCA::S.1	GC>TA	0.016963606796261847	0.9830363932037381	0.0	0.0	0.0
Breast-AdenoCA::S.1	TA>AT	0.036182440406701905	0.9638175595932981	0.0	0.0	0.0
Breast-AdenoCA::S.1	TA>CG	0.01976040860989232	0.9802395913901076	0.0	0.0	0.0
Breast-AdenoCA::S.1	TA>CT	0.01315031260181208	0.986849687398188	0.0	0.0	0.0
Breast-AdenoCA::S.1	TA>GC	0.327075420510038	0.672924579489962	0.0	0.0	0.0
Breast-AdenoCA::S.1	TA>GG	0.014531774959114627	0.9854682250408853	0.0	0.0	0.0
Breast-AdenoCA::S.1	TA>GT	0.06273563405726042	0.9372643659427397	0.0	0.0	0.0
Breast-AdenoCA::S.1	TC>AA	0.0015851988364846542	0.9984148011635154	0.0	0.0	0.0
Breast-AdenoCA::S.1	TC>AG	0.04249826066515455	0.9575017393348454	0.0	0.0	0.0
Breast-AdenoCA::S.1	TC>AT	2.0572737061320944e-16	0.9999999999999999	0.0	0.0	0.0
Breast-AdenoCA::S.1	TC>CA	0.0033343194583273536	0.9966656805416728	0.0	0.0	0.0
Breast-AdenoCA::S.1	TC>CG	0.004018771107881464	0.9959812288921186	0.0	0.0	0.0
Breast-AdenoCA::S.1	TC>CT	0.9940820804278768	0.0059179195721232505	0.0	0.0	0.0
Breast-AdenoCA::S.1	TC>GA	0.009989083284393019	0.990010916715607	0.0	0.0	0.0
Breast-AdenoCA::S.1	TC>GG	0.2826092615248457	0.7173907384751542	0.0	0.0	0.0
Breast-AdenoCA::S.1	TC>GT	0.9999999999998033	1.9677522011240425e-13	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>AA	0.1386694744874557	0.8613305255125444	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>AC	0.43621395617148306	0.563786043828517	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>AT	0.999999999999996	3.930085744937038e-15	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>CA	0.0691850288493662	0.9308149711506338	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>CC	0.17038560499797775	0.8296143950020223	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>CT	0.9394859371175541	0.060514062882445874	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>GA	0.07210885247257016	0.9278911475274297	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>GC	0.15745903511290316	0.8425409648870968	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>GT	0.9879901819614765	0.012009818038523601	0.0	0.0	0.0
Breast-AdenoCA::S.1	TT>AA	0.9900411365781496	0.00995886342185044	0.0	0.0	0.0
Breast-AdenoCA::S.1	TT>AC	0.9954134130264839	0.004586586973516066	0.0	0.0	0.0
Breast-AdenoCA::S.1	TT>AG	0.9999999999999215	7.84187400074172e-14	0.0	0.0	0.0
Breast-AdenoCA::S.1	TT>CA	0.19825387906815922	0.8017461209318407	0.0	0.0	0.0
Breast-AdenoCA::S.1	TT>CC	0.9999999999943411	5.658938377027158e-12	0.0	0.0	0.0
