Sample Names	MutationType	DBS2	DBS3	DBS4	DBS5	DBS7	DBS9	DBS10
Stomach-AdenoCA::MSI-H.S.1	AC>CA	0.0	0.0	0.03144622901834384	0.0	0.9056731218595908	0.0	0.06288064912206544
Stomach-AdenoCA::MSI-H.S.1	AC>CG	0.0	0.0	0.003041491400213726	0.0	0.9960250896059546	0.0	0.0009334189938317206
Stomach-AdenoCA::MSI-H.S.1	AC>CT	0.0	0.0	1.7719018445858116e-16	0.0	0.7527323093814987	0.0	0.247267690618501
Stomach-AdenoCA::MSI-H.S.1	AC>GA	0.0	0.0	0.12837402915969195	0.0	0.7374419612686839	0.0	0.13418400957162413
Stomach-AdenoCA::MSI-H.S.1	AC>GG	0.0	0.0	9.861343378650074e-16	0.0	0.9286181721830946	0.0	0.07138182781690434
Stomach-AdenoCA::MSI-H.S.1	AC>GT	0.0	0.0	3.0787825059258915e-07	0.0	0.32148358840800817	0.0	0.6785161037137412
Stomach-AdenoCA::MSI-H.S.1	AC>TA	0.0	0.0	0.08225471172308871	0.0	0.9118991293373367	0.0	0.005846158939574617
Stomach-AdenoCA::MSI-H.S.1	AC>TG	0.0	0.0	0.02001232849886733	0.0	0.9775049367512432	0.0	0.002482734749889612
Stomach-AdenoCA::MSI-H.S.1	AC>TT	0.0	0.0	0.041963645370868705	0.0	0.7989514695203724	0.0	0.1590848851087589
Stomach-AdenoCA::MSI-H.S.1	AT>CA	0.0	0.0	0.027939487885907555	0.0	0.8795011980051892	0.0	0.09255931410890329
Stomach-AdenoCA::MSI-H.S.1	AT>CC	0.0	0.0	4.05407041121073e-16	0.0	0.9422212147535496	0.0	0.0577787852464501
Stomach-AdenoCA::MSI-H.S.1	AT>CG	0.0	0.0	1.850457843174563e-15	0.0	0.5642824486272205	0.0	0.4357175513727776
Stomach-AdenoCA::MSI-H.S.1	AT>GA	0.0	0.0	0.008571351841526563	0.0	0.9895957282484107	0.0	0.0018329199100626423
Stomach-AdenoCA::MSI-H.S.1	AT>GC	0.0	0.0	0.0006360656995759452	0.0	0.8725500622212837	0.0	0.12681387207914013
Stomach-AdenoCA::MSI-H.S.1	AT>TA	0.0	0.0	0.0474987668597032	0.0	0.9260908766934763	0.0	0.02641035644682044
Stomach-AdenoCA::MSI-H.S.1	CC>AA	0.0	0.0	5.941008750219814e-16	0.0	1.9948209952166647e-15	0.0	0.9999999999999973
Stomach-AdenoCA::MSI-H.S.1	CC>AG	0.0	0.0	0.9514641598976031	0.0	0.03779629722391626	0.0	0.010739542878480526
Stomach-AdenoCA::MSI-H.S.1	CC>AT	0.0	0.0	0.5827854289387622	0.0	0.08215595231315467	0.0	0.3350586187480831
Stomach-AdenoCA::MSI-H.S.1	CC>GA	0.0	0.0	0.4897412262436806	0.0	0.1082269294327586	0.0	0.4020318443235608
Stomach-AdenoCA::MSI-H.S.1	CC>GG	0.0	0.0	0.013516781862359963	0.0	0.9864832181376386	0.0	1.1799595081654123e-15
Stomach-AdenoCA::MSI-H.S.1	CC>GT	0.0	0.0	0.055782228748161196	0.0	0.2957473234548661	0.0	0.6484704477969727
Stomach-AdenoCA::MSI-H.S.1	CC>TA	0.0	0.0	0.008206333951135032	0.0	1.1340910721529072e-15	0.0	0.991793666048864
Stomach-AdenoCA::MSI-H.S.1	CC>TG	0.0	0.0	0.013351890852957259	0.0	0.9866481091470325	0.0	1.0251356584283787e-14
Stomach-AdenoCA::MSI-H.S.1	CC>TT	0.0	0.0	3.951059249577635e-16	0.0	1.3266528086010393e-15	0.0	0.9999999999999982
Stomach-AdenoCA::MSI-H.S.1	CG>AT	0.0	0.0	0.6424632963528774	0.0	0.3575367036471085	0.0	1.4111472796120176e-14
Stomach-AdenoCA::MSI-H.S.1	CG>GC	0.0	0.0	0.010050659264126202	0.0	0.9577478167406146	0.0	0.032201523995259246
Stomach-AdenoCA::MSI-H.S.1	CG>GT	0.0	0.0	1.1183537832309587e-13	0.0	0.8598542944784314	0.0	0.14014570552145675
Stomach-AdenoCA::MSI-H.S.1	CG>TA	0.0	0.0	2.2735145601122295e-17	0.0	7.633812317268264e-17	0.0	0.9999999999999999
Stomach-AdenoCA::MSI-H.S.1	CG>TC	0.0	0.0	2.9097331363194506e-15	0.0	0.05263291567439555	0.0	0.9473670843256016
