Sample Names	MutationType	ID1	ID2	ID4	ID5	ID6	ID8	ID9	ID11
Breast-AdenoCA::S.1	1:Del:C:0	0.001007224287678028	0.09034753471629381	0.0	0.0	0.0	0.9086452409960282	0.0	0.0
Breast-AdenoCA::S.1	1:Del:C:1	0.008844942704716802	0.0007512855350783973	0.0	0.0	0.0	0.9904037717602049	0.0	0.0
Breast-AdenoCA::S.1	1:Del:C:2	2.742051869241556e-16	0.0007659475336552104	0.0	0.0	0.0	0.9992340524663446	0.0	0.0
Breast-AdenoCA::S.1	1:Del:C:3	0.06617864730265431	0.25496489702518155	0.0	0.0	0.0	0.678856455672164	0.0	0.0
Breast-AdenoCA::S.1	1:Del:C:4	0.0420412051620623	0.6828330056480604	0.0	0.0	0.0	0.2751257891898772	0.0	0.0
Breast-AdenoCA::S.1	1:Del:C:5	0.06712976834450668	0.8655114304299084	0.0	0.0	0.0	0.06735880122558506	0.0	0.0
Breast-AdenoCA::S.1	1:Del:T:0	0.00881256539455149	0.1579229298296501	0.0	0.0	0.0	0.8332645047757985	0.0	0.0
Breast-AdenoCA::S.1	1:Del:T:1	8.74424586924738e-17	3.1022902181660703e-16	0.0	0.0	0.0	0.9999999999999997	0.0	0.0
Breast-AdenoCA::S.1	1:Del:T:2	0.017207483517021397	0.38439167111707084	0.0	0.0	0.0	0.5984008453659078	0.0	0.0
Breast-AdenoCA::S.1	1:Del:T:3	0.023418538225335645	0.6136263227706161	0.0	0.0	0.0	0.36295513900404813	0.0	0.0
Breast-AdenoCA::S.1	1:Del:T:4	0.02880326168091568	0.9402341009300508	0.0	0.0	0.0	0.03096263738903334	0.0	0.0
Breast-AdenoCA::S.1	1:Del:T:5	1.3452355126196654e-18	0.9843680950212145	0.0	0.0	0.0	0.015631904978785544	0.0	0.0
Breast-AdenoCA::S.1	1:Ins:C:0	3.3063155670359224e-16	1.1730171583874484e-15	0.0	0.0	0.0	0.9999999999999986	0.0	0.0
Breast-AdenoCA::S.1	1:Ins:C:1	3.880117074287426e-16	0.07911947454869722	0.0	0.0	0.0	0.9208805254513023	0.0	0.0
Breast-AdenoCA::S.1	1:Ins:C:2	5.902168674698792e-16	0.013889156626506017	0.0	0.0	0.0	0.9861108433734934	0.0	0.0
Breast-AdenoCA::S.1	1:Ins:C:3	0.3322127362464654	0.502068547249845	0.0	0.0	0.0	0.16571871650368952	0.0	0.0
Breast-AdenoCA::S.1	1:Ins:C:4	0.14342276046601615	0.695362883290243	0.0	0.0	0.0	0.161214356243741	0.0	0.0
Breast-AdenoCA::S.1	1:Ins:C:5	0.45948140134736787	0.5069935367872986	0.0	0.0	0.0	0.03352506186533363	0.0	0.0
Breast-AdenoCA::S.1	1:Ins:T:0	0.10123432370074677	0.17507977489630272	0.0	0.0	0.0	0.7236859014029505	0.0	0.0
Breast-AdenoCA::S.1	1:Ins:T:1	0.0022803307711923584	6.644783851405537e-16	0.0	0.0	0.0	0.9977196692288071	0.0	0.0
Breast-AdenoCA::S.1	1:Ins:T:2	0.026441315721468045	0.2637224079681768	0.0	0.0	0.0	0.7098362763103552	0.0	0.0
Breast-AdenoCA::S.1	1:Ins:T:3	0.3722041440678674	0.2823915759455557	0.0	0.0	0.0	0.34540427998657697	0.0	0.0
Breast-AdenoCA::S.1	1:Ins:T:4	0.5550362937760934	0.3456449667595566	0.0	0.0	0.0	0.09931873946434991	0.0	0.0
Breast-AdenoCA::S.1	1:Ins:T:5	0.915406433038099	0.00956920091894212	0.0	0.0	0.0	0.07502436604295894	0.0	0.0
Breast-AdenoCA::S.1	2:Del:R:0	0.020832301615927855	0.01478811224991484	0.0	0.0	0.0	0.9643795861341574	0.0	0.0
Breast-AdenoCA::S.1	2:Del:R:1	0.02481692635543307	0.21583541752292806	0.0	0.0	0.0	0.7593476561216389	0.0	0.0
Breast-AdenoCA::S.1	2:Del:R:2	0.059854681931631244	0.6961938480634596	0.0	0.0	0.0	0.24395147000490908	0.0	0.0
Breast-AdenoCA::S.1	2:Del:R:3	0.15676571326898267	0.8071780455877027	0.0	0.0	0.0	0.036056241143314675	0.0	0.0
Breast-AdenoCA::S.1	2:Del:R:4	0.01488151165396503	0.7146287233741787	0.0	0.0	0.0	0.2704897649718563	0.0	0.0
