Sample Names	MutationType	ID1	ID2	ID3	ID5	ID6	ID7	ID8	ID14
Stomach-AdenoCA::S.1	1:Del:C:0	0.0	0.33271265169368847	0.0	0.6672873483063115	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	1:Del:C:1	0.0	0.001773334194165306	0.0	0.9982266658058346	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	1:Del:C:2	0.0	0.00026825344290985775	0.0	0.9997317465570902	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	1:Del:C:3	0.0	0.28604258608672656	0.0	0.7139574139132734	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	1:Del:C:4	0.0	0.7549146142298515	0.0	0.2450853857701485	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	1:Del:C:5	0.0	0.9279917848129542	0.0	0.07200821518704577	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	1:Del:T:0	0.0	0.15166040090090652	0.0	0.8483395990990934	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	1:Del:T:1	0.0	8.543113918755407e-17	0.0	0.9999999999999999	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	1:Del:T:2	0.0	0.12394322809952954	0.0	0.8760567719004704	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	1:Del:T:3	0.0	0.3429461840641223	0.0	0.6570538159358777	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	1:Del:T:4	0.0	0.6741667696786168	0.0	0.3258332303213831	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	1:Del:T:5	0.0	0.9838902690900346	0.0	0.016109730909965383	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	1:Ins:C:0	0.0	1.671586390661101e-14	0.0	0.9999999999999833	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	1:Ins:C:1	0.0	0.2953545442496474	0.0	0.7046454557503526	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	1:Ins:C:2	0.0	0.018719194816557476	0.0	0.9812808051834425	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	1:Ins:C:3	0.0	0.6207786656719436	0.0	0.3792213343280563	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	1:Ins:C:4	0.0	0.9712796087228187	0.0	0.028720391277181317	0.0	0.0	0.0	0.0
