Sample Names	MutationType	ID1	ID2	ID3	ID5	ID6	ID7	ID8	ID14
Stomach-AdenoCA::MSI-H.S.1	1:Del:C:0	0.006552729629679182	0.9934472703703208	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Del:C:1	0.8744599286668785	0.12554007133312145	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Del:C:2	2.118088922517641e-13	0.9999999999997882	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Del:C:3	0.13312550404629536	0.8668744959537046	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Del:C:4	0.035147084903765696	0.9648529150962343	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Del:C:5	0.04387571773345102	0.9561242822665489	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Del:T:0	0.03196080057340405	0.9680391994265959	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Del:T:1	0.14293010784929702	0.857069892150703	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Del:T:2	0.02580227789055698	0.9741977221094429	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Del:T:3	0.02208137258150478	0.9779186274184952	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Del:T:4	0.017802139531641743	0.9821978604683582	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Del:T:5	8.0855272009645585e-19	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Ins:C:0	0.14293010784929702	0.857069892150703	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Ins:C:1	2.901542796434269e-15	0.999999999999997	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Ins:C:2	2.5142200568820966e-14	0.9999999999999748	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Ins:C:3	0.28134595828179637	0.7186540417182036	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Ins:C:4	0.10875990804295914	0.8912400919570407	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Ins:C:5	0.34904636298014297	0.6509536370198571	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Ins:T:0	0.2549017840498598	0.7450982159501403	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Ins:T:1	0.9999999999995075	4.925104677220661e-13	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Ins:T:2	0.055998483571010685	0.9440015164289893	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::MSI-H.S.1	1:Ins:T:3	0.4381469285985003	0.5618530714014996	0.0	0.0	0.0	0.0	0.0	0.0
